NAME_name2,Buffer_Size,Metrics,KdPAR,StreamOrde,CLASS,Interface,Kd490
Clarence River_Waiau Toa / Clarence River,5000,mean,0.23440654831556323,6,5. Freshwater river mouth,Non-tidal river mouths,0.18834186359949806
Clarence River_Waiau Toa / Clarence River,5000,median,0.16293307393789291,6,5. Freshwater river mouth,Non-tidal river mouths,0.14062784612178802
Clarence River_Waiau Toa / Clarence River,5000,percentile5,0.10426978766918182,6,5. Freshwater river mouth,Non-tidal river mouths,0.07496974468231202
Clarence River_Waiau Toa / Clarence River,5000,percentile10,0.1161697342991829,6,5. Freshwater river mouth,Non-tidal river mouths,0.0836343675851822
Clarence River_Waiau Toa / Clarence River,5000,percentile90,0.40952436923980773,6,5. Freshwater river mouth,Non-tidal river mouths,0.34181677103042596
Clarence River_Waiau Toa / Clarence River,5000,percentile95,0.718157848715782,6,5. Freshwater river mouth,Non-tidal river mouths,0.46867893934249844
Clutha River_Clutha River,5000,valid_days_pc,35.14105724459052,8,6. Tidal river mouth,Tidal river mouths,27.389756231169542
Clutha River_Clutha River,5000,var,0.05582224286209533,8,6. Tidal river mouth,Tidal river mouths,0.042198200720211014
Clutha River_Clutha River,5000,mean,0.3192192706325188,8,6. Tidal river mouth,Tidal river mouths,0.22144425028935075
Clutha River_Clutha River,5000,median,0.24696558713912964,8,6. Tidal river mouth,Tidal river mouths,0.1714109480381012
Clutha River_Clutha River,5000,percentile5,0.14203584268689157,8,6. Tidal river mouth,Tidal river mouths,0.10541987456381322
Clutha River_Clutha River,5000,percentile10,0.1558520883321762,8,6. Tidal river mouth,Tidal river mouths,0.11617864184081556
Clutha River_Clutha River,5000,percentile90,0.5409037351608276,8,6. Tidal river mouth,Tidal river mouths,0.3366763427853585
Clutha River_Clutha River,5000,percentile95,0.7516016364097583,8,6. Tidal river mouth,Tidal river mouths,0.4814691267907619
Conway River_Conway River,5000,valid_days_pc,45.71350314982197,6,3. Hāpua-type lagoon,Non-tidal river mouths,46.64475486168173
Conway River_Conway River,5000,var,0.024997957041089154,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.014226175376000509
Conway River_Conway River,5000,mean,0.21577105862230794,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.16868670944275396
Conway River_Conway River,5000,median,0.17563851177692413,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.13591761887073517
Conway River_Conway River,5000,percentile5,0.10805934816598893,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.07617948427796364
Conway River_Conway River,5000,percentile10,0.11851438879966736,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.08368292450904846
Conway River_Conway River,5000,percentile90,0.3153244495391846,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.2844174683094024
Conway River_Conway River,5000,percentile95,0.46038293838500977,6,3. Hāpua-type lagoon,Non-tidal river mouths,0.3733107239007947
Cook River_Cook River/Weheka,5000,valid_days_pc,44.39879485072583,5,5. Freshwater river mouth,Non-tidal river mouths,40.509449465899756
Cook River_Cook River/Weheka,5000,var,0.05424681795462292,5,5. Freshwater river mouth,Non-tidal river mouths,0.037860137955855265
Cook River_Cook River/Weheka,5000,mean,0.31333798317630523,5,5. Freshwater river mouth,Non-tidal river mouths,0.27466220393313434
Cook River_Cook River/Weheka,5000,median,0.23483720421791077,5,5. Freshwater river mouth,Non-tidal river mouths,0.222867414355278
Cook River_Cook River/Weheka,5000,percentile5,0.13971935212612152,5,5. Freshwater river mouth,Non-tidal river mouths,0.08967863768339157
Cook River_Cook River/Weheka,5000,percentile10,0.15562471747398376,5,5. Freshwater river mouth,Non-tidal river mouths,0.1081969350576401
Cook River_Cook River/Weheka,5000,percentile90,0.57757967710495,5,5. Freshwater river mouth,Non-tidal river mouths,0.4925689995288849
Cook River_Cook River/Weheka,5000,percentile95,0.8493353724479675,5,5. Freshwater river mouth,Non-tidal river mouths,0.6123886585235592
Doughboy Bay_Doughboy Creek,5000,valid_days_pc,16.461243494932894,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,var,0.04735730728632688,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,mean,0.1800982715103298,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,median,0.12600766122341156,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,percentile5,0.06282803416252136,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,percentile10,0.0765933096408844,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,percentile90,0.2954791784286499,5,11. Coastal embayment,Fjords,NA
Doughboy Bay_Doughboy Creek,5000,percentile95,0.4322947859764099,5,11. Coastal embayment,Fjords,NA
Flaxbourne River_Flaxbourne River,5000,valid_days_pc,49.98630512188441,5,4. Beach stream,Non-tidal river mouths,49.164612434949326
Flaxbourne River_Flaxbourne River,5000,var,0.019272184759836844,5,4. Beach stream,Non-tidal river mouths,0.008450914014507142
Flaxbourne River_Flaxbourne River,5000,mean,0.17285681484496757,5,4. Beach stream,Non-tidal river mouths,0.13358544014435791
Flaxbourne River_Flaxbourne River,5000,median,0.1422348916530609,5,4. Beach stream,Non-tidal river mouths,0.1073799692094326
Flaxbourne River_Flaxbourne River,5000,percentile5,0.08892852067947388,5,4. Beach stream,Non-tidal river mouths,0.06813747845590115
Flaxbourne River_Flaxbourne River,5000,percentile10,0.09778188169002532,5,4. Beach stream,Non-tidal river mouths,0.07415714636445045
Flaxbourne River_Flaxbourne River,5000,percentile90,0.23470668643713,5,4. Beach stream,Non-tidal river mouths,0.2102383568882943
Flaxbourne River_Flaxbourne River,5000,percentile95,0.34378691315650933,5,4. Beach stream,Non-tidal river mouths,0.2786455020308494
Fox River_Fox River,5000,valid_days_pc,37.4965762804711,5,5. Freshwater river mouth,Non-tidal river mouths,31.991235278006027
Fox River_Fox River,5000,var,0.06277028848903758,5,5. Freshwater river mouth,Non-tidal river mouths,0.024097533268900885
Fox River_Fox River,5000,mean,0.3349590370019284,5,5. Freshwater river mouth,Non-tidal river mouths,0.21508757924112454
Fox River_Fox River,5000,median,0.25644394755363464,5,5. Freshwater river mouth,Non-tidal river mouths,0.18156693503260612
Fox River_Fox River,5000,percentile5,0.1348583072423935,5,5. Freshwater river mouth,Non-tidal river mouths,0.08124228063970805
Fox River_Fox River,5000,percentile10,0.16080872118473052,5,5. Freshwater river mouth,Non-tidal river mouths,0.09694375656545162
Fox River_Fox River,5000,percentile90,0.6210000276565553,5,5. Freshwater river mouth,Non-tidal river mouths,0.3517245441675185
Fox River_Fox River,5000,percentile95,0.8118630766868591,5,5. Freshwater river mouth,Non-tidal river mouths,0.4742212392389772
Gorge River_Gorge River,5000,valid_days_pc,40.317721172281566,5,5. Freshwater river mouth,Non-tidal river mouths,35.16844700082169
Gorge River_Gorge River,5000,var,0.01559422896635169,5,5. Freshwater river mouth,Non-tidal river mouths,0.005048919949741292
Gorge River_Gorge River,5000,mean,0.17429806894885944,5,5. Freshwater river mouth,Non-tidal river mouths,0.13818830115476918
Gorge River_Gorge River,5000,median,0.1420417279005051,5,5. Freshwater river mouth,Non-tidal river mouths,0.11860888637602329
Gorge River_Gorge River,5000,percentile5,0.07937357574701309,5,5. Freshwater river mouth,Non-tidal river mouths,0.06791080143302679
Gorge River_Gorge River,5000,percentile10,0.0918317660689354,5,5. Freshwater river mouth,Non-tidal river mouths,0.07656858824193478
Gorge River_Gorge River,5000,percentile90,0.282726475596428,5,5. Freshwater river mouth,Non-tidal river mouths,0.2230183258652687
Gorge River_Gorge River,5000,percentile95,0.3603533506393433,5,5. Freshwater river mouth,Non-tidal river mouths,0.27660190649330607
Grey River_Grey River/Mawheranui,5000,valid_days_pc,38.67433579841139,7,6. Tidal river mouth,Tidal river mouths,35.44234456313339
Grey River_Grey River/Mawheranui,5000,var,0.13859378055763746,7,6. Tidal river mouth,Tidal river mouths,0.19448514165340636
Grey River_Grey River/Mawheranui,5000,mean,0.5036150905601786,7,6. Tidal river mouth,Tidal river mouths,0.4366432023155496
Grey River_Grey River/Mawheranui,5000,median,0.37013041973114014,7,6. Tidal river mouth,Tidal river mouths,0.29546473920345306
Grey River_Grey River/Mawheranui,5000,percentile5,0.16164828389883043,7,6. Tidal river mouth,Tidal river mouths,0.11259238906204701
Grey River_Grey River/Mawheranui,5000,percentile10,0.1869453392922878,7,6. Tidal river mouth,Tidal river mouths,0.13304111808538438
Grey River_Grey River/Mawheranui,5000,percentile90,1.0506368160247803,7,6. Tidal river mouth,Tidal river mouths,0.9253056228160859
Grey River_Grey River/Mawheranui,5000,percentile95,1.2870394170284274,7,6. Tidal river mouth,Tidal river mouths,1.2439178287982928
Haast River_Haast River,5000,valid_days_pc,42.91974801424267,6,5. Freshwater river mouth,Non-tidal river mouths,36.072308956450286
Haast River_Haast River,5000,var,0.034516722324821045,6,5. Freshwater river mouth,Non-tidal river mouths,0.02982143558577242
Haast River_Haast River,5000,mean,0.2549298961231415,6,5. Freshwater river mouth,Non-tidal river mouths,0.21601660168908632
Haast River_Haast River,5000,median,0.2057790607213974,6,5. Freshwater river mouth,Non-tidal river mouths,0.17196150124073029
Haast River_Haast River,5000,percentile5,0.12071940749883653,6,5. Freshwater river mouth,Non-tidal river mouths,0.086389821767807
Haast River_Haast River,5000,percentile10,0.13332754373550415,6,5. Freshwater river mouth,Non-tidal river mouths,0.09981437772512437
Haast River_Haast River,5000,percentile90,0.4009422719478609,6,5. Freshwater river mouth,Non-tidal river mouths,0.3638597279787067
Haast River_Haast River,5000,percentile95,0.5720536708831783,6,5. Freshwater river mouth,Non-tidal river mouths,0.5046859204769135
Heaphy River_Heaphy River,5000,valid_days_pc,36.729663105998355,5,5. Freshwater river mouth,Non-tidal river mouths,26.485894275540947
Heaphy River_Heaphy River,5000,var,0.021487232771751102,5,5. Freshwater river mouth,Non-tidal river mouths,0.0071482477247377585
Heaphy River_Heaphy River,5000,mean,0.23928838622416693,5,5. Freshwater river mouth,Non-tidal river mouths,0.16040020920297723
Heaphy River_Heaphy River,5000,median,0.2021995484828949,5,5. Freshwater river mouth,Non-tidal river mouths,0.14370478689670563
Heaphy River_Heaphy River,5000,percentile5,0.10298241674900056,5,5. Freshwater river mouth,Non-tidal river mouths,0.0704001046717167
Heaphy River_Heaphy River,5000,percentile10,0.12238431721925735,5,5. Freshwater river mouth,Non-tidal river mouths,0.08368283733725548
Heaphy River_Heaphy River,5000,percentile90,0.388127326965332,5,5. Freshwater river mouth,Non-tidal river mouths,0.2532841295003891
Heaphy River_Heaphy River,5000,percentile95,0.514445960521698,5,5. Freshwater river mouth,Non-tidal river mouths,0.2986303560435771
Hokitika River_Hokitika River,5000,valid_days_pc,43.1662558203232,6,6. Tidal river mouth,Tidal river mouths,37.1405094494659
Hokitika River_Hokitika River,5000,var,0.0785895018731155,6,6. Tidal river mouth,Tidal river mouths,0.07672747426388186
Hokitika River_Hokitika River,5000,mean,0.38534595096852575,6,6. Tidal river mouth,Tidal river mouths,0.3263844652032716
Hokitika River_Hokitika River,5000,median,0.28590919077396393,6,6. Tidal river mouth,Tidal river mouths,0.24508613348007202
Hokitika River_Hokitika River,5000,percentile5,0.1471901759505272,6,6. Tidal river mouth,Tidal river mouths,0.10194817185401917
Hokitika River_Hokitika River,5000,percentile10,0.16714158281683922,6,6. Tidal river mouth,Tidal river mouths,0.11834119819104671
Hokitika River_Hokitika River,5000,percentile90,0.7598416209220886,6,6. Tidal river mouth,Tidal river mouths,0.6012626737356186
Hokitika River_Hokitika River,5000,percentile95,1.0107979774475098,6,6. Tidal river mouth,Tidal river mouths,0.8739769011735916
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,valid_days_pc,39.769926047658174,6,6. Tidal river mouth,Tidal river mouths,36.59271432484251
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,var,0.010299506350493731,6,6. Tidal river mouth,Tidal river mouths,0.006706667242984276
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,mean,0.1866406524251151,6,6. Tidal river mouth,Tidal river mouths,0.13847339060715216
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,median,0.15910981595516205,6,6. Tidal river mouth,Tidal river mouths,0.12249958515167236
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,percentile5,0.09646881371736526,6,6. Tidal river mouth,Tidal river mouths,0.07023574598133564
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,percentile10,0.10512523353099824,6,6. Tidal river mouth,Tidal river mouths,0.07828158140182495
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,percentile90,0.2914765924215317,6,6. Tidal river mouth,Tidal river mouths,0.2021019458770752
Hollyford River_Hollyford River/Whakatipu Kā Tuka,5000,percentile95,0.3705414898693563,6,6. Tidal river mouth,Tidal river mouths,0.24550861120224
Hurunui River_Hurunui River,5000,valid_days_pc,47.11038071761161,7,3. Hāpua-type lagoon,Non-tidal river mouths,45.76828266228431
Hurunui River_Hurunui River,5000,var,0.048031285215166475,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.020612069004962312
Hurunui River_Hurunui River,5000,mean,0.24663708398638423,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.18088255784090304
Hurunui River_Hurunui River,5000,median,0.18143720924854279,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.1441692411899567
Hurunui River_Hurunui River,5000,percentile5,0.11083099357783795,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.07455090805888176
Hurunui River_Hurunui River,5000,percentile10,0.12496513724327088,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.08435120433568954
Hurunui River_Hurunui River,5000,percentile90,0.39680451750755313,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.3070200979709625
Hurunui River_Hurunui River,5000,percentile95,0.6793162748217576,7,3. Hāpua-type lagoon,Non-tidal river mouths,0.4290287345647812
Jacobs River (Riverton) Estuary_Aparima River,5000,valid_days_pc,35.82580115036976,6,7. Tidal lagoon,Tidal river mouths,28.375787455491647
Jacobs River (Riverton) Estuary_Aparima River,5000,var,0.06896210631036707,6,7. Tidal lagoon,Tidal river mouths,0.020284942801678668
Jacobs River (Riverton) Estuary_Aparima River,5000,mean,0.36707932347095706,6,7. Tidal lagoon,Tidal river mouths,0.22930228302406297
Jacobs River (Riverton) Estuary_Aparima River,5000,median,0.2903786897659302,6,7. Tidal lagoon,Tidal river mouths,0.19366037100553513
Jacobs River (Riverton) Estuary_Aparima River,5000,percentile5,0.14648029655218125,6,7. Tidal lagoon,Tidal river mouths,0.11721642315387726
Jacobs River (Riverton) Estuary_Aparima River,5000,percentile10,0.1629791110754013,6,7. Tidal lagoon,Tidal river mouths,0.1263420656323433
Jacobs River (Riverton) Estuary_Aparima River,5000,percentile90,0.6717444837093354,6,7. Tidal lagoon,Tidal river mouths,0.3585355430841446
Jacobs River (Riverton) Estuary_Aparima River,5000,percentile95,0.8462192147970196,6,7. Tidal lagoon,Tidal river mouths,0.4826223850250244
Kaawa Stream_Waimai Stream,5000,valid_days_pc,41.19419337167899,5,4. Beach stream,Non-tidal river mouths,21.5831279101616
Kaawa Stream_Waimai Stream,5000,var,0.05335219632673588,5,4. Beach stream,Non-tidal river mouths,0.03303448432104375
Kaawa Stream_Waimai Stream,5000,mean,0.292199940111072,5,4. Beach stream,Non-tidal river mouths,0.23403247068565206
Kaawa Stream_Waimai Stream,5000,median,0.23838181793689728,5,4. Beach stream,Non-tidal river mouths,0.18249141424894333
Kaawa Stream_Waimai Stream,5000,percentile5,0.09229162037372589,5,4. Beach stream,Non-tidal river mouths,0.06007797960191966
Kaawa Stream_Waimai Stream,5000,percentile10,0.10809493213891982,5,4. Beach stream,Non-tidal river mouths,0.0707991063594818
Kaawa Stream_Waimai Stream,5000,percentile90,0.5257849574089051,5,4. Beach stream,Non-tidal river mouths,0.47716949284076704
Kaawa Stream_Waimai Stream,5000,percentile95,0.701372593641281,5,4. Beach stream,Non-tidal river mouths,0.6015624821186065
Kaipara Harbour System_Hoteo River,5000,valid_days_pc,19.556285949055052,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,var,0.2051268678169882,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,mean,1.0380855536385745,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,median,0.994764655828476,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,percentile5,0.42589047700166704,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,percentile10,0.49302257299423213,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,percentile90,1.6560942292213445,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Hoteo River,5000,percentile95,1.806999230384827,6,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,valid_days_pc,0.1917282936181868,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,var,0.1997638025306161,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,mean,1.1960947811603546,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,median,1.3811430931091309,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,percentile5,0.5515252858400345,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,percentile10,0.6595345258712769,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,percentile90,1.5726170539855957,7,8. Shallow drowned valley,Drowned valleys,NA
Kaipara Harbour System_Wairoa River (Northland),5000,percentile95,1.6767872571945188,7,8. Shallow drowned valley,Drowned valleys,NA
Kakanui River_Kakanui River,5000,valid_days_pc,39.906874828814026,6,6. Tidal river mouth,Tidal river mouths,35.33278553820871
Kakanui River_Kakanui River,5000,var,0.03215921679730821,6,6. Tidal river mouth,Tidal river mouths,0.023556143993760145
Kakanui River_Kakanui River,5000,mean,0.25686259859087496,6,6. Tidal river mouth,Tidal river mouths,0.17184372278031454
Kakanui River_Kakanui River,5000,median,0.2107684165239334,6,6. Tidal river mouth,Tidal river mouths,0.14045173674821854
Kakanui River_Kakanui River,5000,percentile5,0.11616970896720887,6,6. Tidal river mouth,Tidal river mouths,0.08077698424458504
Kakanui River_Kakanui River,5000,percentile10,0.12888626903295516,6,6. Tidal river mouth,Tidal river mouths,0.08784334808588028
Kakanui River_Kakanui River,5000,percentile90,0.41718085408210764,6,6. Tidal river mouth,Tidal river mouths,0.26693561971187646
Kakanui River_Kakanui River,5000,percentile95,0.5799558937549592,6,6. Tidal river mouth,Tidal river mouths,0.3439650446176528
Karamea River_Karamea River,5000,valid_days_pc,36.34620651876198,6,7. Tidal lagoon,Tidal river mouths,38.18132018625034
Karamea River_Karamea River,5000,var,0.09969604934904533,6,7. Tidal lagoon,Tidal river mouths,0.03851196656950891
Karamea River_Karamea River,5000,mean,0.3948815522523149,6,7. Tidal lagoon,Tidal river mouths,0.23984231849814333
Karamea River_Karamea River,5000,median,0.2944583296775818,6,7. Tidal lagoon,Tidal river mouths,0.20055352151393893
Karamea River_Karamea River,5000,percentile5,0.12778386771678923,6,7. Tidal lagoon,Tidal river mouths,0.07372614592313767
Karamea River_Karamea River,5000,percentile10,0.15978215634822843,6,7. Tidal lagoon,Tidal river mouths,0.08921381682157517
Karamea River_Karamea River,5000,percentile90,0.7334710001945497,6,7. Tidal lagoon,Tidal river mouths,0.402220244705677
Karamea River_Karamea River,5000,percentile95,0.9937988489866256,6,7. Tidal lagoon,Tidal river mouths,0.5330908000469201
Karangarua River_Karangarua River,5000,valid_days_pc,43.68666118871542,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,var,0.046094619776305495,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,mean,0.3027390880154031,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,median,0.2348964810371399,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,percentile5,0.13988318517804144,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,percentile10,0.1548091024160385,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,percentile90,0.5313298702239992,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Karangarua River_Karangarua River,5000,percentile95,0.721015447378158,6,3. Hāpua-type lagoon,Non-tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,valid_days_pc,21.281840591618735,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,var,0.2812675345940762,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,mean,1.4607557311865047,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,median,1.4228938817977903,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,percentile5,0.6316044449806213,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,percentile10,0.7943498611450195,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,percentile90,2.2110453128814695,5,6. Tidal river mouth,Tidal river mouths,NA
Kauranga River_Kauaeranga River,5000,percentile95,2.420994925498962,5,6. Tidal river mouth,Tidal river mouths,NA
Kereru River_Kereu River,5000,valid_days_pc,46.836483155299916,5,3. Hāpua-type lagoon,Non-tidal river mouths,27.52670501232539
Kereru River_Kereu River,5000,var,0.013054806541546428,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.0039061717525005046
Kereru River_Kereu River,5000,mean,0.1485749559830983,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.10208155016845731
Kereru River_Kereu River,5000,median,0.12699426338076591,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.09004390984773636
Kereru River_Kereu River,5000,percentile5,0.05651787491515278,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.046162497252225876
Kereru River_Kereu River,5000,percentile10,0.07023001536726953,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.05179899483919144
Kereru River_Kereu River,5000,percentile90,0.22436973154544831,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.15915076136589051
Kereru River_Kereu River,5000,percentile95,0.29713102728128427,5,3. Hāpua-type lagoon,Non-tidal river mouths,0.18612949550151825
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,valid_days_pc,47.35688852369214,6,2. Waituna-type lagoon,Non-tidal river mouths,44.508353875650506
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,var,0.15967999369069838,6,2. Waituna-type lagoon,Non-tidal river mouths,0.06483716112311867
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,mean,0.5006159833482127,6,2. Waituna-type lagoon,Non-tidal river mouths,0.3704729278706587
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,median,0.3219081461429596,6,2. Waituna-type lagoon,Non-tidal river mouths,0.30097873508930206
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,percentile5,0.13973870277404787,6,2. Waituna-type lagoon,Non-tidal river mouths,0.11408137232065199
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,percentile10,0.15671287178993226,6,2. Waituna-type lagoon,Non-tidal river mouths,0.1354421705007553
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,percentile90,1.101784873008728,6,2. Waituna-type lagoon,Non-tidal river mouths,0.7016349911689761
Lake Ellesmere (Waihora)_Te Waihora/Lake Ellesmere,5000,percentile95,1.2895650386810302,6,2. Waituna-type lagoon,Non-tidal river mouths,0.8592141747474669
Lake Grassmere_Otuwhero River,5000,valid_days_pc,49.43850999726102,5,2. Waituna-type lagoon,Non-tidal river mouths,34.42892358258012
Lake Grassmere_Otuwhero River,5000,var,0.050382009910318534,5,2. Waituna-type lagoon,Non-tidal river mouths,0.039471337137465916
Lake Grassmere_Otuwhero River,5000,mean,0.25280965996127047,5,2. Waituna-type lagoon,Non-tidal river mouths,0.23094309089659412
Lake Grassmere_Otuwhero River,5000,median,0.17992836236953735,5,2. Waituna-type lagoon,Non-tidal river mouths,0.16552746295928955
Lake Grassmere_Otuwhero River,5000,percentile5,0.1230718716979027,5,2. Waituna-type lagoon,Non-tidal river mouths,0.10381942689418791
Lake Grassmere_Otuwhero River,5000,percentile10,0.1322500988841057,5,2. Waituna-type lagoon,Non-tidal river mouths,0.11445352584123611
Lake Grassmere_Otuwhero River,5000,percentile90,0.434411108493806,5,2. Waituna-type lagoon,Non-tidal river mouths,0.4173810839653017
Lake Grassmere_Otuwhero River,5000,percentile95,0.7456274390220642,5,2. Waituna-type lagoon,Non-tidal river mouths,0.5653263032436375
Lake Onoke/Turanganui River_Ruamahanga River,5000,valid_days_pc,46.3982470556012,7,2. Waituna-type lagoon,Non-tidal river mouths,40.920295809367296
Lake Onoke/Turanganui River_Ruamahanga River,5000,var,0.14026000015783702,7,2. Waituna-type lagoon,Non-tidal river mouths,0.06689435949689376
Lake Onoke/Turanganui River_Ruamahanga River,5000,mean,0.4122118629304057,7,2. Waituna-type lagoon,Non-tidal river mouths,0.25105914968742904
Lake Onoke/Turanganui River_Ruamahanga River,5000,median,0.2547915577888489,7,2. Waituna-type lagoon,Non-tidal river mouths,0.17870070040225983
Lake Onoke/Turanganui River_Ruamahanga River,5000,percentile5,0.12912440188229085,7,2. Waituna-type lagoon,Non-tidal river mouths,0.08530749138444663
Lake Onoke/Turanganui River_Ruamahanga River,5000,percentile10,0.1484114371240139,7,2. Waituna-type lagoon,Non-tidal river mouths,0.09795415699481964
Lake Onoke/Turanganui River_Ruamahanga River,5000,percentile90,0.9953747272491458,7,2. Waituna-type lagoon,Non-tidal river mouths,0.46626745164394384
Lake Onoke/Turanganui River_Ruamahanga River,5000,percentile95,1.2967233657836912,7,2. Waituna-type lagoon,Non-tidal river mouths,0.6921695619821542
Little Wanganui River_Little Wanganui River,5000,valid_days_pc,36.510545056149,5,6. Tidal river mouth,Tidal river mouths,37.19528896192824
Little Wanganui River_Little Wanganui River,5000,var,0.07656735519013155,5,6. Tidal river mouth,Tidal river mouths,0.023122284235267715
Little Wanganui River_Little Wanganui River,5000,mean,0.3560432775836195,5,6. Tidal river mouth,Tidal river mouths,0.2148014272992473
Little Wanganui River_Little Wanganui River,5000,median,0.2727831304073334,5,6. Tidal river mouth,Tidal river mouths,0.1849175989627838
Little Wanganui River_Little Wanganui River,5000,percentile5,0.1325443834066391,5,6. Tidal river mouth,Tidal river mouths,0.07271103952080012
Little Wanganui River_Little Wanganui River,5000,percentile10,0.15418306291103362,5,6. Tidal river mouth,Tidal river mouths,0.08641345836222172
Little Wanganui River_Little Wanganui River,5000,percentile90,0.6495687603950501,5,6. Tidal river mouth,Tidal river mouths,0.35028405580669636
Little Wanganui River_Little Wanganui River,5000,percentile95,0.8902258515357968,5,6. Tidal river mouth,Tidal river mouths,0.47686662003397917
Lords River_Lords River/Tūtaekawetoweto,5000,valid_days_pc,25.636811832374693,5,11. Coastal embayment,Fjords,18.98110106820049
Lords River_Lords River/Tūtaekawetoweto,5000,var,0.00453611159672373,5,11. Coastal embayment,Fjords,2.493994940570449e-4
Lords River_Lords River/Tūtaekawetoweto,5000,mean,0.10098690576214567,5,11. Coastal embayment,Fjords,0.0724071217875546
